"gene","pval","effect","fdr"
"SERPINB6","1.77541191874536e-15","-1.13237674898251",8.0391239133263e-15
"SERPINB7","3.4867102339937e-05","0.0662726318511413",6.06863733183888e-05
"SERPINB8","1.74491136602857e-15","-0.150278884042107",7.90464905263425e-15
"SERPINB9","2.0225529650776e-19","-0.838916208930396",1.45674081614836e-18
"SERPINC1","1.69875382607585e-13","0.183893238363337",6.28532536549957e-13
"SERPIND1","0.823735240412525","0.006554222120772",0.841761390145676
"SERPINE1","6.52674176893873e-06","-10.818268172625",1.21312934633755e-05
"SERPINE2","0.0398061634930192","-1.49725754192718",0.0503349754744248
"SERPINF1","0.0343716803310957","-1.14641342823063",0.0438286742982122
"SERPINF2","0.0855578515111082","-3.6521954508986",0.103715737074182
"SERPING1","4.52775283653863e-06","-3.19234205747625",8.53817199969667e-06
"SERPINH1","1.74991267724257e-14","-2.70767565797226",7.18112853347399e-14
"SERPINI1","0.245714098403203","-0.173318572099455",0.278278277191581
"SESN1","1.44032601783577e-10","-0.585213115469982",4.06517681287191e-10
"SESN2","1.51548507122248e-21","1.02682156797887",1.50222076526711e-20
"SESN3","9.46018062590119e-05","0.639287967664411",0.000157851244211693
"SESTD1","0.00685385019047002","0.153642892614563",0.00947936354950886
"SETD1A","8.84086960435639e-07","0.0650925807046618",1.78685309152253e-06
"SETD1B","1.15682528080277e-11","0.11058374079087",3.58433946281437e-11
"SETD2","8.46475471130426e-38","1.646169709797",2.80441733893226e-35
"SETD3","1.85052321843203e-08","1.24447762979087",4.35992474203988e-08
"SETD7","1.01506905175452e-28","-0.74962765711415",3.96883943132432e-27
"SETD9","0.0052072771403302","-0.0657855462134613",0.00728900435625422
"SETDB1","7.11556132624271e-06","-0.216238757498953",1.31933808331708e-05
"SETSIP","0.997489185405973","-8.67356492068039e-06",0.997792989218787
"SETX","7.40789980751897e-13","-0.968930299716805",2.57460447278605e-12
"SEZ6L2","2.18462600620235e-07","-0.909134150845561",4.67835688744007e-07
"SF3A1","1.56619739762824e-13","0.477637126296949",5.8167142701964e-13
"SF3A2","1.82960552024105e-15","-0.265883786738411",8.27310839418773e-15
"SF3A3","3.49495553016207e-17","-0.656491398702981",1.92271339132813e-16
"SF3B1","2.48211620050122e-12","-2.01185676349172",8.22890004156747e-12
"SF3B2","0.0971322420384561","-0.158572781045163",0.116840920620792
"SF3B3","5.29580161162439e-22","-1.0168593511329",5.57473646146743e-21
"SF3B4","0.791314327210649","0.00839289470015636",0.811323628096413
"SF3B5","0.0273243676118269","0.583994036040698",0.03526221271504
"SF3B6","5.2992459424672e-13","-2.56353006904148",1.86810269306366e-12
"SFMBT1","1.22028473576352e-05","0.626990015233751",2.21060222494539e-05
"SFN","0.6492319978226","-0.0306624955635355",0.680013062033175
"SFPQ","0.164126295183421","0.24437154532523",0.190990926258813
"SFR1","1.37597601365662e-06","-0.444003195979",2.73061262085774e-06
"SFRP1","5.06296332489482e-38","8.78241476906024",1.78162063000674e-35
"SFRP2","0.581445400701778","-0.094627627564284",0.61542394812704
"SFRP4","0.0887980418962433","-1.05855963877738",0.107392550239804
"SFSWAP","2.04781617343403e-08","-0.308816999419813",4.80179265988708e-08
"SFT2D2","0.000168787210343419","-0.460254663614311",0.000274070597151237
"SFT2D3","0.0113802439498725","0.00223219877668224",0.0153686326258352
"SFXN1","0.810336101911224","0.042536788771931",0.829100894302315
"SFXN2","1.05693803089326e-29","2.87519292714914",5.36804660741819e-28
"SFXN3","1.97203657966127e-21","-1.59024883595717",1.90494866856887e-20
"SFXN4","0.935542159770732","0.00892122126187056",0.94387639772896
"SFXN5","7.28346065740127e-27","1.00244492652101",1.82141974257296e-25
"SGCB","0.128301471718549","-0.581249069721551",0.151759231793861
"SGCD","0.912364099170189","0.00253331574275667",0.922475471433953
"SGCE","0.0153475695302437","-0.639625482290128",0.0203498321331572
"SGF29","1.50632349992684e-16","-0.617435066479736",7.73010700248914e-16
"SGIP1","0.000831597781604917","0.29839654576551",0.00126135051449403
"SGK2","9.23881862244739e-31","4.27104583634867",5.98882104519567e-29
"SGK3","0.0273756484970357","0.140061247560949",0.0353145148784096
"SGMS1","0.201583446565407","0.193036313371005",0.231384168104491
"SGPL1","0.000108251542464155","0.285418876375451",0.000178990174173405
"SGPP1","9.17401445906518e-33","1.62339942154142",9.41578796512179e-31
"SGSH","2.291070926014e-07","0.24580600348388",4.89672924815964e-07
"SGSM1","0.706592535916052","-0.0151647123138697",0.733276986141681
"SGSM3","0.164296843474828","-0.107454113195633",0.191123588991438
"SGTA","0.930014391058448","0.00500718931711042",0.938780022036563
"SGTB","9.00716057024679e-21","-0.242170347297196",7.93806378342054e-20
"SH2B1","2.18192964616299e-14","0.260635373028363",8.86903993549668e-14
"SH2B2","2.89092575107945e-08","-0.0852254463803954",6.68331567934909e-08
"SH2D1A","2.19012213277618e-12","-0.285690182713894",7.29769136768471e-12
"SH2D3A","1.03196435687803e-12","0.321754190715663",3.5342178687241e-12
"SH2D4A","5.66848016014716e-06","0.254674504108796",1.05919846421259e-05
"SH3BGRL","0.00046566213320433","-1.12600451113684",0.000725172909508814
"SH3BGRL2","4.30281747535085e-06","0.357460495743141",8.13580130198271e-06
"SH3BGRL3","1.08204607623967e-20","-1.53543598251499",9.40158729205421e-20
"SH3BP1","5.37444164359335e-20","-0.22655396519057",4.22958254906751e-19
"SH3BP2","3.64328464029825e-12","-1.19042546410073",1.18983372757238e-11
"SH3BP4","1.0613957777859e-09","0.72378355361092",2.76884633267791e-09
"SH3BP5","0.727346772519146","0.0773090510322803",0.75255148058712
"SH3BP5L","0.520366421701478","0.024210916637827",0.555790824176115
"SH3D19","3.31634475618846e-24","1.11900948279612",5.01164798814799e-23
"SH3D21","0.00390159809972188","-0.37051568163971",0.00554005563864529
"SH3GL1","4.78509491934729e-15","-0.676392406756877",2.07881570724554e-14
"SH3GL2","4.5234026607156e-34","1.2223362207854",5.94254485547077e-32
"SH3GLB2","6.65761741869984e-12","0.717049730847251",2.11604852988547e-11
"SH3KBP1","2.4931594860086e-07","-0.250357138891711",5.30563723879973e-07
"SH3PXD2A","0.0012372931434077","-0.136584990282766",0.00184099204802115
"SH3PXD2B","9.26604259771096e-14","-0.383587351860059",3.53048405704741e-13
"SH3RF1","2.26731873298353e-32","1.19460571566771",2.20533359098691e-30
"SH3RF3","0.00800757656158154","-0.1032742546743",0.0109932634612321
"SH3TC1","0.00181996473217605","-0.344128761965256",0.00266807208839914
"SH3YL1","1.11056261227415e-08","1.00014139259493",2.66692016055013e-08
"SHANK2","2.72861608289259e-19","0.437334347874158",1.93417656580868e-18
"SHANK3","0.752760368983546","0.0150038700436281",0.775506892052999
"SHARPIN","0.000361437004403146","-0.363531674270456",0.000569342734513861
"SHB","0.0171654198437851","0.247131132635178",0.0226474131923962
"SHBG","3.11422085984014e-26","0.314742344851589",7.03771058073507e-25
